image,class,name of stamp,price,day,month,year
dataset/train/530_augmented_2.jpg,530,Ramjas College,5,13,2,2017.0
dataset/train/531.jpg,531,Poona Horse,5,11,2,2017.0
dataset/train/531_augmented_1.jpg,531,Poona Horse,5,11,2,2017.0
dataset/train/531_augmented_2.jpg,531,Poona Horse,5,11,2,2017.0
dataset/train/532.jpg,532,HeadGears,10,10,2,2017.0
dataset/train/532_augmented_1.jpg,532,HeadGears,10,10,2,2017.0
dataset/train/532_augmented_2.jpg,532,HeadGears,10,10,2,2017.0
dataset/train/533.jpg,533,HeadGears,10,10,2,2017.0
dataset/train/533_augmented_1.jpg,533,HeadGears,10,10,2,2017.0
dataset/train/533_augmented_2.jpg,533,HeadGears,10,10,2,2017.0
dataset/train/534.jpg,534,HeadGears,10,10,2,2017.0
dataset/train/534_augmented_1.jpg,534,HeadGears,10,10,2,2017.0
dataset/train/534_augmented_2.jpg,534,HeadGears,10,10,2,2017.0
dataset/train/535.jpg,535,HeadGears,10,10,2,2017.0
dataset/train/535_augmented_1.jpg,535,HeadGears,10,10,2,2017.0
dataset/train/535_augmented_2.jpg,535,HeadGears,10,10,2,2017.0
dataset/train/536.jpg,536,HeadGears,10,10,2,2017.0
dataset/train/536_augmented_1.jpg,536,HeadGears,10,10,2,2017.0
dataset/train/536_augmented_2.jpg,536,HeadGears,10,10,2,2017.0
dataset/train/537.jpg,537,HeadGears,10,10,2,2017.0
dataset/train/537_augmented_1.jpg,537,HeadGears,10,10,2,2017.0
dataset/train/537_augmented_2.jpg,537,HeadGears,10,10,2,2017.0
dataset/train/538.jpg,538,HeadGears,10,10,2,2017.0
dataset/train/538_augmented_1.jpg,538,HeadGears,10,10,2,2017.0
dataset/train/538_augmented_2.jpg,538,HeadGears,10,10,2,2017.0
dataset/train/539.jpg,539,HeadGears,10,10,2,2017.0
dataset/train/539_augmented_1.jpg,539,HeadGears,10,10,2,2017.0
dataset/train/539_augmented_2.jpg,539,HeadGears,10,10,2,2017.0
dataset/train/53_augmented_1.jpg,53,PATNA MEDICAL COLLEGE 1925-2000,3,26,2,2000.0
dataset/train/53_augmented_2.jpg,53,PATNA MEDICAL COLLEGE 1925-2000,3,26,2,2000.0
dataset/train/54.jpg,54,PERSONALITIES:SOCIO-POLITICAL: BALWANTRAI MEHTA,3,17,2,2000.0
dataset/train/540.jpg,540,HeadGears,10,10,2,2017.0
dataset/train/540_augmented_1.jpg,540,HeadGears,10,10,2,2017.0
dataset/train/540_augmented_2.jpg,540,HeadGears,10,10,2,2017.0
dataset/train/541.jpg,541,HeadGears,10,10,2,2017.0
dataset/train/541_augmented_1.jpg,541,HeadGears,10,10,2,2017.0
dataset/train/541_augmented_2.jpg,541,HeadGears,10,10,2,2017.0
dataset/train/542.jpg,542,HeadGears,10,10,2,2017.0
dataset/train/542_augmented_1.jpg,542,HeadGears,10,10,2,2017.0
dataset/train/542_augmented_2.jpg,542,HeadGears,10,10,2,2017.0
dataset/train/543.jpg,543,HeadGears,10,10,2,2017.0
dataset/train/543_augmented_1.jpg,543,HeadGears,10,10,2,2017.0
dataset/train/543_augmented_2.jpg,543,HeadGears,10,10,2,2017.0
dataset/train/544.jpg,544,HeadGears,10,10,2,2017.0
dataset/train/544_augmented_1.jpg,544,HeadGears,10,10,2,2017.0
dataset/train/544_augmented_2.jpg,544,HeadGears,10,10,2,2017.0
dataset/train/545.jpg,545,HeadGears,10,10,2,2017.0
dataset/train/545_augmented_1.jpg,545,HeadGears,10,10,2,2017.0
dataset/train/545_augmented_2.jpg,545,HeadGears,10,10,2,2017.0
dataset/train/546.jpg,546,HeadGears,10,10,2,2017.0
dataset/train/546_augmented_1.jpg,546,HeadGears,10,10,2,2017.0
dataset/train/546_augmented_2.jpg,546,HeadGears,10,10,2,2017.0
dataset/train/547.jpg,547,HeadGears,10,10,2,2017.0
dataset/train/547_augmented_1.jpg,547,HeadGears,10,10,2,2017.0
dataset/train/547_augmented_2.jpg,547,HeadGears,10,10,2,2017.0
dataset/train/548.jpg,548,INDIA POST PAYMENTS BANK,5,30,1,2017.0
dataset/train/548_augmented_1.jpg,548,INDIA POST PAYMENTS BANK,5,30,1,2017.0
dataset/train/548_augmented_2.jpg,548,INDIA POST PAYMENTS BANK,5,30,1,2017.0
dataset/train/549.jpg,549,Nature: India,5,25,1,2017.0
dataset/train/549_augmented_1.jpg,549,Nature: India,5,25,1,2017.0
dataset/train/549_augmented_2.jpg,549,Nature: India,5,25,1,2017.0
dataset/train/54_augmented_1.jpg,54,PERSONALITIES:SOCIO-POLITICAL: BALWANTRAI MEHTA,3,17,2,2000.0
dataset/train/54_augmented_2.jpg,54,PERSONALITIES:SOCIO-POLITICAL: BALWANTRAI MEHTA,3,17,2,2000.0
dataset/train/55.jpg,55,PERSONALITIES:SOCIO-POLITICAL: DR.HAREKRUSHNA MAHATAB,3,17,2,2000.0
dataset/train/550.jpg,550,Nature: India,5,25,1,2017.0
dataset/train/550_augmented_1.jpg,550,Nature: India,5,25,1,2017.0
dataset/train/550_augmented_2.jpg,550,Nature: India,5,25,1,2017.0
dataset/train/551.jpg,551,Nature: India,5,25,1,2017.0
dataset/train/551_augmented_1.jpg,551,Nature: India,5,25,1,2017.0
dataset/train/551_augmented_2.jpg,551,Nature: India,5,25,1,2017.0
dataset/train/552.jpg,552,Nature: India,5,25,1,2017.0
dataset/train/552_augmented_1.jpg,552,Nature: India,5,25,1,2017.0
dataset/train/552_augmented_2.jpg,552,Nature: India,5,25,1,2017.0
dataset/train/553.jpg,553,Nature: India,5,25,1,2017.0
dataset/train/553_augmented_1.jpg,553,Nature: India,5,25,1,2017.0
dataset/train/553_augmented_2.jpg,553,Nature: India,5,25,1,2017.0
dataset/train/554.jpg,554,Nature: India,5,25,1,2017.0
dataset/train/554_augmented_1.jpg,554,Nature: India,5,25,1,2017.0
dataset/train/554_augmented_2.jpg,554,Nature: India,5,25,1,2017.0
dataset/train/555.jpg,555,Dr. M. G. Ramachandran,15,17,1,2017.0
dataset/train/555_augmented_1.jpg,555,Dr. M. G. Ramachandran,15,17,1,2017.0
dataset/train/555_augmented_2.jpg,555,Dr. M. G. Ramachandran,15,17,1,2017.0
dataset/train/556.jpg,556,India - Portugal : Joint Issue,5,7,1,2017.0
dataset/train/556_augmented_1.jpg,556,India - Portugal : Joint Issue,5,7,1,2017.0
dataset/train/556_augmented_2.jpg,556,India - Portugal : Joint Issue,5,7,1,2017.0
dataset/train/557.jpg,557,India - Portugal : Joint Issue,25,7,1,2017.0
dataset/train/557_augmented_1.jpg,557,India - Portugal : Joint Issue,25,7,1,2017.0
dataset/train/557_augmented_2.jpg,557,India - Portugal : Joint Issue,25,7,1,2017.0
dataset/train/558.jpg,558,350th Prakash Utsav: Guru Gobind Singh,10,5,1,2017.0
dataset/train/558_augmented_1.jpg,558,350th Prakash Utsav: Guru Gobind Singh,10,5,1,2017.0
dataset/train/558_augmented_2.jpg,558,350th Prakash Utsav: Guru Gobind Singh,10,5,1,2017.0
dataset/train/559.jpg,559,Happy New Year,25,1,1,2017.0
dataset/train/559_augmented_1.jpg,559,Happy New Year,25,1,1,2017.0
dataset/train/559_augmented_2.jpg,559,Happy New Year,25,1,1,2017.0
dataset/train/55_augmented_1.jpg,55,PERSONALITIES:SOCIO-POLITICAL: DR.HAREKRUSHNA MAHATAB,3,17,2,2000.0
dataset/train/55_augmented_2.jpg,55,PERSONALITIES:SOCIO-POLITICAL: DR.HAREKRUSHNA MAHATAB,3,17,2,2000.0
dataset/train/56.jpg,56,PERSONALITIES:SOCIO-POLITICAL: ARUN KUMAR CHANDA,3,17,2,2000.0
dataset/train/560.jpg,560,Happy New Year,25,1,1,2017.0
dataset/train/560_augmented_1.jpg,560,Happy New Year,25,1,1,2017.0
dataset/train/560_augmented_2.jpg,560,Happy New Year,25,1,1,2017.0
dataset/train/561.jpg,561,Happy New Year,25,1,1,2017.0
dataset/train/561_augmented_1.jpg,561,Happy New Year,25,1,1,2017.0
dataset/train/561_augmented_2.jpg,561,Happy New Year,25,1,1,2017.0
dataset/train/562.jpg,562,Happy New Year,25,1,1,2017.0
dataset/train/562_augmented_1.jpg,562,Happy New Year,25,1,1,2017.0
dataset/train/562_augmented_2.jpg,562,Happy New Year,25,1,1,2017.0
dataset/train/563.jpg,563,Happy New Year,25,1,1,2017.0
dataset/train/563_augmented_1.jpg,563,Happy New Year,25,1,1,2017.0
dataset/train/563_augmented_2.jpg,563,Happy New Year,25,1,1,2017.0
dataset/train/564.jpg,564,Happy New Year,25,1,1,2017.0
dataset/train/564_augmented_1.jpg,564,Happy New Year,25,1,1,2017.0
dataset/train/564_augmented_2.jpg,564,Happy New Year,25,1,1,2017.0
dataset/train/565.jpg,565,Happy New Year,25,1,1,2017.0
dataset/train/565_augmented_1.jpg,565,Happy New Year,25,1,1,2017.0
dataset/train/565_augmented_2.jpg,565,Happy New Year,25,1,1,2017.0
dataset/train/566.jpg,566,Happy New Year,25,1,1,2017.0
dataset/train/566_augmented_1.jpg,566,Happy New Year,25,1,1,2017.0
dataset/train/566_augmented_2.jpg,566,Happy New Year,25,1,1,2017.0
dataset/train/567.jpg,567,Happy New Year,25,1,1,2017.0
dataset/train/567_augmented_1.jpg,567,Happy New Year,25,1,1,2017.0
dataset/train/567_augmented_2.jpg,567,Happy New Year,25,1,1,2017.0
dataset/train/568.jpg,568,Happy New Year,25,1,1,2017.0
dataset/train/568_augmented_1.jpg,568,Happy New Year,25,1,1,2017.0
dataset/train/568_augmented_2.jpg,568,Happy New Year,25,1,1,2017.0
dataset/train/569.jpg,569,Happy New Year,25,1,1,2017.0
dataset/train/569_augmented_1.jpg,569,Happy New Year,25,1,1,2017.0
dataset/train/569_augmented_2.jpg,569,Happy New Year,25,1,1,2017.0
dataset/train/56_augmented_1.jpg,56,PERSONALITIES:SOCIO-POLITICAL: ARUN KUMAR CHANDA,3,17,2,2000.0
dataset/train/56_augmented_2.jpg,56,PERSONALITIES:SOCIO-POLITICAL: ARUN KUMAR CHANDA,3,17,2,2000.0
dataset/train/57.jpg,57,MILLEPEX 2000-ENDANGERED SPECIES:TURTLES(SE-TENANT)-BATAGUR TERRAPIN & OLIVE RIDLEY TURTLE,3,29,1,2000.0
dataset/train/570.jpg,570,Happy New Year,25,1,1,2017.0
dataset/train/570_augmented_1.jpg,570,Happy New Year,25,1,1,2017.0
dataset/train/570_augmented_2.jpg,570,Happy New Year,25,1,1,2017.0
dataset/train/571.jpg,571,Legendary Singers,5,30,12,2016.0
dataset/train/571_augmented_1.jpg,571,Legendary Singers,5,30,12,2016.0
dataset/train/571_augmented_2.jpg,571,Legendary Singers,5,30,12,2016.0
dataset/train/572.jpg,572,Legendary Singers,5,30,12,2016.0
dataset/train/572_augmented_1.jpg,572,Legendary Singers,5,30,12,2016.0
dataset/train/572_augmented_2.jpg,572,Legendary Singers,5,30,12,2016.0
dataset/train/573.jpg,573,Legendary Singers,5,30,12,2016.0
dataset/train/573_augmented_1.jpg,573,Legendary Singers,5,30,12,2016.0
dataset/train/573_augmented_2.jpg,573,Legendary Singers,5,30,12,2016.0
dataset/train/574.jpg,574,Legendary Singers,5,30,12,2016.0
dataset/train/574_augmented_1.jpg,574,Legendary Singers,5,30,12,2016.0
dataset/train/574_augmented_2.jpg,574,Legendary Singers,5,30,12,2016.0
dataset/train/575.jpg,575,Legendary Singers,5,30,12,2016.0
dataset/train/575_augmented_1.jpg,575,Legendary Singers,5,30,12,2016.0
dataset/train/575_augmented_2.jpg,575,Legendary Singers,5,30,12,2016.0
dataset/train/576.jpg,576,Legendary Singers,5,30,12,2016.0
dataset/train/576_augmented_1.jpg,576,Legendary Singers,5,30,12,2016.0
dataset/train/576_augmented_2.jpg,576,Legendary Singers,5,30,12,2016.0
dataset/train/577.jpg,577,Legendary Singers,5,30,12,2016.0
dataset/train/577_augmented_1.jpg,577,Legendary Singers,5,30,12,2016.0
dataset/train/577_augmented_2.jpg,577,Legendary Singers,5,30,12,2016.0
dataset/train/578.jpg,578,Legendary Singers,5,30,12,2016.0
dataset/train/578_augmented_1.jpg,578,Legendary Singers,5,30,12,2016.0
dataset/train/578_augmented_2.jpg,578,Legendary Singers,5,30,12,2016.0
dataset/train/579.jpg,579,Legendary Singers,5,30,12,2016.0
dataset/train/579_augmented_1.jpg,579,Legendary Singers,5,30,12,2016.0
dataset/train/579_augmented_2.jpg,579,Legendary Singers,5,30,12,2016.0
dataset/train/57_augmented_1.jpg,57,MILLEPEX 2000-ENDANGERED SPECIES:TURTLES(SE-TENANT)-BATAGUR TERRAPIN & OLIVE RIDLEY TURTLE,3,29,1,2000.0
dataset/train/57_augmented_2.jpg,57,MILLEPEX 2000-ENDANGERED SPECIES:TURTLES(SE-TENANT)-BATAGUR TERRAPIN & OLIVE RIDLEY TURTLE,3,29,1,2000.0
dataset/train/58.jpg,58,"50 YEARS OF THE REPUBLIC OF INDIA GALLANTRY AWARD WINNERS-KARAM SINGH, PVC & ABDUL HAMID, PVC",3,28,1,2000.0
dataset/train/580.jpg,580,Legendary Singers,5,30,12,2016.0
dataset/train/580_augmented_1.jpg,580,Legendary Singers,5,30,12,2016.0
dataset/train/580_augmented_2.jpg,580,Legendary Singers,5,30,12,2016.0
dataset/train/581.jpg,581,Deendayal Upadhyaya,10,29,12,2016.0
dataset/train/581_augmented_1.jpg,581,Deendayal Upadhyaya,10,29,12,2016.0
dataset/train/581_augmented_2.jpg,581,Deendayal Upadhyaya,10,29,12,2016.0
dataset/train/582.jpg,582,Personality Series: Bihar,5,26,12,2016.0
dataset/train/582_augmented_1.jpg,582,Personality Series: Bihar,5,26,12,2016.0
dataset/train/582_augmented_2.jpg,582,Personality Series: Bihar,5,26,12,2016.0
dataset/train/583.jpg,583,Personality Series: Bihar,5,26,12,2016.0
dataset/train/583_augmented_1.jpg,583,Personality Series: Bihar,5,26,12,2016.0
dataset/train/583_augmented_2.jpg,583,Personality Series: Bihar,5,26,12,2016.0
dataset/train/584.jpg,584,Personality Series: Bihar,5,26,12,2016.0
dataset/train/584_augmented_1.jpg,584,Personality Series: Bihar,5,26,12,2016.0
dataset/train/584_augmented_2.jpg,584,Personality Series: Bihar,5,26,12,2016.0
dataset/train/585.jpg,585,Personality Series: Bihar,5,26,12,2016.0
dataset/train/585_augmented_1.jpg,585,Personality Series: Bihar,5,26,12,2016.0
dataset/train/585_augmented_2.jpg,585,Personality Series: Bihar,5,26,12,2016.0
dataset/train/586.jpg,586,Personality Series: Bihar,5,26,12,2016.0
dataset/train/586_augmented_1.jpg,586,Personality Series: Bihar,5,26,12,2016.0
dataset/train/586_augmented_2.jpg,586,Personality Series: Bihar,5,26,12,2016.0
dataset/train/587.jpg,587,Personality Series: Bihar,5,26,12,2016.0
dataset/train/587_augmented_1.jpg,587,Personality Series: Bihar,5,26,12,2016.0
dataset/train/587_augmented_2.jpg,587,Personality Series: Bihar,5,26,12,2016.0
dataset/train/588.jpg,588,Personality Series: Bihar,5,26,12,2016.0
dataset/train/588_augmented_1.jpg,588,Personality Series: Bihar,5,26,12,2016.0
dataset/train/588_augmented_2.jpg,588,Personality Series: Bihar,5,26,12,2016.0
dataset/train/589.jpg,589,Personality Series: Bihar,5,26,12,2016.0
dataset/train/589_augmented_1.jpg,589,Personality Series: Bihar,5,26,12,2016.0
dataset/train/589_augmented_2.jpg,589,Personality Series: Bihar,5,26,12,2016.0
dataset/train/58_augmented_1.jpg,58,"50 YEARS OF THE REPUBLIC OF INDIA GALLANTRY AWARD WINNERS-KARAM SINGH, PVC & ABDUL HAMID, PVC",3,28,1,2000.0
dataset/train/58_augmented_2.jpg,58,"50 YEARS OF THE REPUBLIC OF INDIA GALLANTRY AWARD WINNERS-KARAM SINGH, PVC & ABDUL HAMID, PVC",3,28,1,2000.0
dataset/train/59.jpg,59,"50 YEARS OF THE REPUBLIC OF INDIA GALLANTRY AWARD WINNERS-ALBERT EKKA, PVC, N J S SEKHON, PVC & M N MULLA, MVC",3,28,1,2000.0
dataset/train/590.jpg,590,Hardayal stamp,5,26,12,2016.0
dataset/train/590_augmented_1.jpg,590,Hardayal stamp,5,26,12,2016.0
dataset/train/590_augmented_2.jpg,590,Hardayal stamp,5,26,12,2016.0
dataset/train/591.jpg,591,Season's Greetings,10,23,12,2016.0
dataset/train/591_augmented_1.jpg,591,Season's Greetings,10,23,12,2016.0
dataset/train/591_augmented_2.jpg,591,Season's Greetings,10,23,12,2016.0
dataset/train/592.jpg,592,Season's Greetings,20,23,12,2016.0
dataset/train/592_augmented_1.jpg,592,Season's Greetings,20,23,12,2016.0
dataset/train/592_augmented_2.jpg,592,Season's Greetings,20,23,12,2016.0
dataset/train/593.jpg,593,Samrat Vikramadittya,5,22,12,2016.0
dataset/train/593_augmented_1.jpg,593,Samrat Vikramadittya,5,22,12,2016.0
dataset/train/593_augmented_2.jpg,593,Samrat Vikramadittya,5,22,12,2016.0
dataset/train/594.jpg,594,Acharya Vimal Sagar,5,14,12,2016.0
dataset/train/594_augmented_1.jpg,594,Acharya Vimal Sagar,5,14,12,2016.0
dataset/train/594_augmented_2.jpg,594,Acharya Vimal Sagar,5,14,12,2016.0
dataset/train/595.jpg,595,Pramukh Swami Maharaj,5,7,12,2016.0
dataset/train/595_augmented_1.jpg,595,Pramukh Swami Maharaj,5,7,12,2016.0
dataset/train/595_augmented_2.jpg,595,Pramukh Swami Maharaj,5,7,12,2016.0
dataset/train/596.jpg,596,Akshardham Temple,15,7,12,2016.0
dataset/train/596_augmented_1.jpg,596,Akshardham Temple,15,7,12,2016.0
dataset/train/596_augmented_2.jpg,596,Akshardham Temple,15,7,12,2016.0
dataset/train/597.jpg,597,Exotic Birds,15,5,12,2016.0
dataset/train/597_augmented_1.jpg,597,Exotic Birds,15,5,12,2016.0
dataset/train/597_augmented_2.jpg,597,Exotic Birds,15,5,12,2016.0
dataset/train/598.jpg,598,Exotic Birds,10,5,12,2016.0
dataset/train/598_augmented_1.jpg,598,Exotic Birds,10,5,12,2016.0
dataset/train/598_augmented_2.jpg,598,Exotic Birds,10,5,12,2016.0
dataset/train/599.jpg,599,Exotic Birds,5,5,12,2016.0
dataset/train/599_augmented_1.jpg,599,Exotic Birds,5,5,12,2016.0
dataset/train/599_augmented_2.jpg,599,Exotic Birds,5,5,12,2016.0
dataset/train/59_augmented_1.jpg,59,"50 YEARS OF THE REPUBLIC OF INDIA GALLANTRY AWARD WINNERS-ALBERT EKKA, PVC, N J S SEKHON, PVC & M N MULLA, MVC",3,28,1,2000.0
dataset/train/59_augmented_2.jpg,59,"50 YEARS OF THE REPUBLIC OF INDIA GALLANTRY AWARD WINNERS-ALBERT EKKA, PVC, N J S SEKHON, PVC & M N MULLA, MVC",3,28,1,2000.0
dataset/train/5_augmented_1.jpg,5,USTAD HAFIZ ALI KHAN,3,28,12,2000.0
dataset/train/5_augmented_2.jpg,5,USTAD HAFIZ ALI KHAN,3,28,12,2000.0
dataset/train/6.jpg,6,MARITIME HERITAGE: KUNJALI MARAKKAR-400 YEARS,3,17,12,2000.0
dataset/train/60.jpg,60,MAHATMA GANDHI:FATHER OF THE NATION-50 YEARS OF THE REPUBLIC OF INDIA,3,27,1,2000.0
dataset/train/600.jpg,600,Exotic Birds,15,5,12,2016.0
dataset/train/600_augmented_1.jpg,600,Exotic Birds,15,5,12,2016.0
dataset/train/600_augmented_2.jpg,600,Exotic Birds,15,5,12,2016.0
dataset/train/601.jpg,601,Exotic Birds,5,5,12,2016.0
dataset/train/601_augmented_1.jpg,601,Exotic Birds,5,5,12,2016.0
dataset/train/601_augmented_2.jpg,601,Exotic Birds,5,5,12,2016.0
dataset/train/602.jpg,602,Exotic Birds,10,5,12,2016.0
dataset/train/602_augmented_1.jpg,602,Exotic Birds,10,5,12,2016.0
dataset/train/602_augmented_2.jpg,602,Exotic Birds,10,5,12,2016.0
dataset/train/603.jpg,603,Third Battalion The Garhwal Rifles,5,19,11,2016.0
dataset/train/603_augmented_1.jpg,603,Third Battalion The Garhwal Rifles,5,19,11,2016.0
dataset/train/603_augmented_2.jpg,603,Third Battalion The Garhwal Rifles,5,19,11,2016.0
dataset/train/604.jpg,604,Picnic,15,14,11,2016.0
dataset/train/604_augmented_1.jpg,604,Picnic,15,14,11,2016.0
dataset/train/604_augmented_2.jpg,604,Picnic,15,14,11,2016.0
dataset/train/605.jpg,605,Picnic,15,14,11,2016.0
dataset/train/605_augmented_1.jpg,605,Picnic,15,14,11,2016.0
dataset/train/605_augmented_2.jpg,605,Picnic,15,14,11,2016.0
dataset/train/606.jpg,606,50th Anniversary of Haryana,5,1,11,2016.0
dataset/train/606_augmented_1.jpg,606,50th Anniversary of Haryana,5,1,11,2016.0
dataset/train/606_augmented_2.jpg,606,50th Anniversary of Haryana,5,1,11,2016.0
dataset/train/607.jpg,607,National Unity Day Salute to the Unifier of India,10,31,10,2016.0
dataset/train/607_augmented_1.jpg,607,National Unity Day Salute to the Unifier of India,10,31,10,2016.0
dataset/train/607_augmented_2.jpg,607,National Unity Day Salute to the Unifier of India,10,31,10,2016.0
dataset/train/608.jpg,608,Varanasi City,5,24,10,2016.0
dataset/train/608_augmented_1.jpg,608,Varanasi City,5,24,10,2016.0
dataset/train/608_augmented_2.jpg,608,Varanasi City,5,24,10,2016.0
dataset/train/609.jpg,609,Series 1: Near Threatened Birds,15,17,10,2016.0
dataset/train/609_augmented_1.jpg,609,Series 1: Near Threatened Birds,15,17,10,2016.0
dataset/train/609_augmented_2.jpg,609,Series 1: Near Threatened Birds,15,17,10,2016.0
dataset/train/60_augmented_1.jpg,60,MAHATMA GANDHI:FATHER OF THE NATION-50 YEARS OF THE REPUBLIC OF INDIA,3,27,1,2000.0
dataset/train/60_augmented_2.jpg,60,MAHATMA GANDHI:FATHER OF THE NATION-50 YEARS OF THE REPUBLIC OF INDIA,3,27,1,2000.0
dataset/train/61.jpg,61,FIRST SUNRISE OF THE MILLENNIUM,3,1,1,2000.0
dataset/train/610.jpg,610,Series 1: Near Threatened Birds,25,17,10,2016.0
dataset/train/610_augmented_1.jpg,610,Series 1: Near Threatened Birds,25,17,10,2016.0
dataset/train/610_augmented_2.jpg,610,Series 1: Near Threatened Birds,25,17,10,2016.0
dataset/train/611.jpg,611,Series 1: Near Threatened Birds,10,17,10,2016.0
dataset/train/611_augmented_1.jpg,611,Series 1: Near Threatened Birds,10,17,10,2016.0
dataset/train/611_augmented_2.jpg,611,Series 1: Near Threatened Birds,10,17,10,2016.0
dataset/train/612.jpg,612,Series 1: Near Threatened Birds,5,17,10,2016.0
dataset/train/612_augmented_1.jpg,612,Series 1: Near Threatened Birds,5,17,10,2016.0
dataset/train/612_augmented_2.jpg,612,Series 1: Near Threatened Birds,5,17,10,2016.0
dataset/train/613.jpg,613,Induction of C-130,5,6,10,2016.0
dataset/train/613_augmented_1.jpg,613,Induction of C-130,5,6,10,2016.0
dataset/train/613_augmented_2.jpg,613,Induction of C-130,5,6,10,2016.0
dataset/train/614.jpg,614,Central Water And Power Research Station,5,4,10,2016.0
dataset/train/614_augmented_1.jpg,614,Central Water And Power Research Station,5,4,10,2016.0
dataset/train/614_augmented_2.jpg,614,Central Water And Power Research Station,5,4,10,2016.0
dataset/train/615.jpg,615,Swachh Bharat,25,2,10,2016.0
dataset/train/615_augmented_1.jpg,615,Swachh Bharat,25,2,10,2016.0
dataset/train/615_augmented_2.jpg,615,Swachh Bharat,25,2,10,2016.0
dataset/train/616.jpg,616,Swachh Bharat,5,2,10,2016.0
dataset/train/616_augmented_1.jpg,616,Swachh Bharat,5,2,10,2016.0
dataset/train/616_augmented_2.jpg,616,Swachh Bharat,5,2,10,2016.0
dataset/train/617.jpg,617,Lady Hardinge Medical College,5,23,9,2016.0
dataset/train/617_augmented_1.jpg,617,Lady Hardinge Medical College,5,23,9,2016.0
dataset/train/617_augmented_2.jpg,617,Lady Hardinge Medical College,5,23,9,2016.0
dataset/train/618.jpg,618,Saint Teresa,50,4,9,2016.0
dataset/train/618_augmented_1.jpg,618,Saint Teresa,50,4,9,2016.0
dataset/train/618_augmented_2.jpg,618,Saint Teresa,50,4,9,2016.0
dataset/train/619.jpg,619,Jagadguru Sri Shivarathri Rajendra Swamy,5,27,8,2016.0
dataset/train/619_augmented_1.jpg,619,Jagadguru Sri Shivarathri Rajendra Swamy,5,27,8,2016.0
dataset/train/619_augmented_2.jpg,619,Jagadguru Sri Shivarathri Rajendra Swamy,5,27,8,2016.0
dataset/train/61_augmented_1.jpg,61,FIRST SUNRISE OF THE MILLENNIUM,3,1,1,2000.0
dataset/train/61_augmented_2.jpg,61,FIRST SUNRISE OF THE MILLENNIUM,3,1,1,2000.0
dataset/train/62.jpg,62,DEFENCE RESEARCH & DEVELOPMENT ORGANISATION - AGNI II,3,1,1,2000.0
dataset/train/620.jpg,620,Indian Metal Crafts,15,26,8,2016.0
dataset/train/620_augmented_1.jpg,620,Indian Metal Crafts,15,26,8,2016.0
dataset/train/620_augmented_2.jpg,620,Indian Metal Crafts,15,26,8,2016.0
dataset/train/621.jpg,621,Indian Metal Crafts,25,26,8,2016.0
dataset/train/621_augmented_1.jpg,621,Indian Metal Crafts,25,26,8,2016.0
dataset/train/621_augmented_2.jpg,621,Indian Metal Crafts,25,26,8,2016.0
dataset/train/622.jpg,622,Indian Metal Crafts,25,26,8,2016.0
dataset/train/622_augmented_1.jpg,622,Indian Metal Crafts,25,26,8,2016.0
dataset/train/622_augmented_2.jpg,622,Indian Metal Crafts,25,26,8,2016.0
dataset/train/623.jpg,623,Indian Metal Crafts,15,26,8,2016.0
dataset/train/623_augmented_1.jpg,623,Indian Metal Crafts,15,26,8,2016.0
dataset/train/623_augmented_2.jpg,623,Indian Metal Crafts,15,26,8,2016.0
dataset/train/624.jpg,624,Indian Metal Crafts,5,26,8,2016.0
dataset/train/624_augmented_1.jpg,624,Indian Metal Crafts,5,26,8,2016.0
dataset/train/624_augmented_2.jpg,624,Indian Metal Crafts,5,26,8,2016.0
dataset/train/625.jpg,625,Indian Metal Crafts,5,26,8,2016.0
dataset/train/625_augmented_1.jpg,625,Indian Metal Crafts,5,26,8,2016.0
dataset/train/625_augmented_2.jpg,625,Indian Metal Crafts,5,26,8,2016.0
dataset/train/626.jpg,626,Tourism in India,25,15,8,2016.0
dataset/train/626_augmented_1.jpg,626,Tourism in India,25,15,8,2016.0
dataset/train/626_augmented_2.jpg,626,Tourism in India,25,15,8,2016.0
dataset/train/627.jpg,627,Orchids,25,8,8,2016.0
dataset/train/627_augmented_1.jpg,627,Orchids,25,8,8,2016.0
dataset/train/627_augmented_2.jpg,627,Orchids,25,8,8,2016.0
dataset/train/628.jpg,628,Orchids,15,8,8,2016.0
dataset/train/628_augmented_1.jpg,628,Orchids,15,8,8,2016.0
dataset/train/628_augmented_2.jpg,628,Orchids,15,8,8,2016.0
dataset/train/629.jpg,629,Orchids,5,8,8,2016.0
dataset/train/629_augmented_1.jpg,629,Orchids,5,8,8,2016.0
dataset/train/629_augmented_2.jpg,629,Orchids,5,8,8,2016.0
dataset/train/62_augmented_1.jpg,62,DEFENCE RESEARCH & DEVELOPMENT ORGANISATION - AGNI II,3,1,1,2000.0
dataset/train/62_augmented_2.jpg,62,DEFENCE RESEARCH & DEVELOPMENT ORGANISATION - AGNI II,3,1,1,2000.0
dataset/train/63.jpg,63,5TH ASIAN GAMES 1966 HOCKEY CHAMPIONS,0.15,31,12,1966.0
dataset/train/630.jpg,630,Orchids,25,8,8,2016.0
dataset/train/630_augmented_1.jpg,630,Orchids,25,8,8,2016.0
dataset/train/630_augmented_2.jpg,630,Orchids,25,8,8,2016.0
dataset/train/631.jpg,631,Orchids,15,8,8,2016.0
dataset/train/631_augmented_1.jpg,631,Orchids,15,8,8,2016.0
